,timestamp,datetime,BrowerAHU2/DA-T,BrowerAHU2/OA-T
120,1388995200000.0,2014-01-06 00:00:00,69.6335220336914,51.83680725097656
121,1388998800000.0,2014-01-06 01:00:00,69.43792724609375,49.74642562866211
122,1389002400000.0,2014-01-06 02:00:00,69.0361557006836,48.928890228271484
123,1389006000000.0,2014-01-06 03:00:00,68.43421173095703,47.6866340637207
124,1389009600000.0,2014-01-06 04:00:00,68.62918853759766,47.23774337768555
125,1389013200000.0,2014-01-06 05:00:00,69.23590850830078,48.760868072509766
126,1389016800000.0,2014-01-06 06:00:00,71.62469482421875,46.8654670715332
127,1389020400000.0,2014-01-06 07:00:00,72.49142456054688,49.3665885925293
128,1389024000000.0,2014-01-06 08:00:00,71.7007064819336,49.78079605102539
129,1389027600000.0,2014-01-06 09:00:00,72.34440612792969,51.892845153808594
130,1389031200000.0,2014-01-06 10:00:00,71.74715423583984,55.459320068359375
131,1389034800000.0,2014-01-06 11:00:00,71.09526824951172,55.79541778564453
132,1389038400000.0,2014-01-06 12:00:00,73.50703430175781,57.148040771484375
133,1389042000000.0,2014-01-06 13:00:00,69.96326446533203,59.88179397583008
134,1389045600000.0,2014-01-06 14:00:00,68.47528076171875,59.62612533569336
135,1389049200000.0,2014-01-06 15:00:00,71.33130645751953,59.36827850341797
136,1389052800000.0,2014-01-06 16:00:00,70.25464630126953,59.19441604614258
137,1389056400000.0,2014-01-06 17:00:00,70.89909362792969,57.50286865234375
138,1389060000000.0,2014-01-06 18:00:00,69.9127197265625,56.892452239990234
139,1389063600000.0,2014-01-06 19:00:00,71.92961883544922,56.04597091674805
140,1389067200000.0,2014-01-06 20:00:00,72.71895599365234,55.63747787475586
141,1389070800000.0,2014-01-06 21:00:00,72.35120391845703,55.23417663574219
142,1389074400000.0,2014-01-06 22:00:00,71.89503479003906,53.2421989440918
143,1389078000000.0,2014-01-06 23:00:00,73.36174774169922,53.47648239135742
144,1389081600000.0,2014-01-07 00:00:00,69.77413177490234,51.827537536621094
145,1389085200000.0,2014-01-07 01:00:00,69.57426452636719,51.827537536621094
146,1389088800000.0,2014-01-07 02:00:00,69.77566528320312,52.0370979309082
147,1389092400000.0,2014-01-07 03:00:00,69.5750503540039,50.80103302001953
148,1389096000000.0,2014-01-07 04:00:00,69.17534637451172,49.96438980102539
149,1389099600000.0,2014-01-07 05:00:00,68.77396392822266,49.1468505859375
150,1389103200000.0,2014-01-07 06:00:00,70.60772705078125,48.74327087402344
151,1389106800000.0,2014-01-07 07:00:00,69.8734359741211,49.81239700317383
152,1389110400000.0,2014-01-07 08:00:00,70.92697143554688,49.821205139160156
153,1389114000000.0,2014-01-07 09:00:00,72.48739624023438,52.1781005859375
154,1389117600000.0,2014-01-07 10:00:00,71.20696258544922,56.001522064208984
155,1389121200000.0,2014-01-07 11:00:00,72.64208221435547,57.10105895996094
156,1389124800000.0,2014-01-07 12:00:00,69.90266418457031,57.31409454345703
157,1389128400000.0,2014-01-07 13:00:00,71.5550308227539,58.39707946777344
158,1389132000000.0,2014-01-07 14:00:00,70.58831024169922,59.26575469970703
159,1389135600000.0,2014-01-07 15:00:00,71.45931243896484,59.45329666137695
160,1389139200000.0,2014-01-07 16:00:00,70.27080535888672,58.91166687011719
161,1389142800000.0,2014-01-07 17:00:00,73.39241790771484,55.14747619628906
162,1389146400000.0,2014-01-07 18:00:00,71.25855255126953,53.91822052001953
163,1389150000000.0,2014-01-07 19:00:00,71.19145202636719,52.24244689941406
164,1389153600000.0,2014-01-07 20:00:00,71.4253158569336,51.16618728637695
165,1389157200000.0,2014-01-07 21:00:00,75.5099868774414,51.807464599609375
166,1389160800000.0,2014-01-07 22:00:00,72.16607666015625,51.80940246582031
167,1389164400000.0,2014-01-07 23:00:00,70.8473892211914,53.6702995300293
168,1389168000000.0,2014-01-08 00:00:00,70.86874389648438,53.248382568359375
169,1389171600000.0,2014-01-08 01:00:00,69.6680908203125,53.03755569458008
170,1389175200000.0,2014-01-08 02:00:00,69.86659240722656,53.03755569458008
171,1389178800000.0,2014-01-08 03:00:00,69.86659240722656,52.38914108276367
172,1389182400000.0,2014-01-08 04:00:00,69.46703338623047,52.14409255981445
173,1389186000000.0,2014-01-08 05:00:00,69.26367950439453,52.14089584350586
174,1389189600000.0,2014-01-08 06:00:00,72.58638000488281,50.657657623291016
175,1389193200000.0,2014-01-08 07:00:00,72.20673370361328,51.88557815551758
176,1389196800000.0,2014-01-08 08:00:00,71.15167236328125,52.09141540527344
177,1389200400000.0,2014-01-08 09:00:00,68.81434631347656,53.565093994140625
178,1389204000000.0,2014-01-08 10:00:00,69.09483337402344,55.48248291015625
179,1389207600000.0,2014-01-08 11:00:00,72.54437255859375,57.76641845703125
180,1389211200000.0,2014-01-08 12:00:00,70.0334243774414,59.57069396972656
181,1389214800000.0,2014-01-08 13:00:00,70.57079315185547,58.56345748901367
182,1389218400000.0,2014-01-08 14:00:00,70.57878875732422,59.53132629394531
183,1389222000000.0,2014-01-08 15:00:00,71.8352279663086,57.36869430541992
184,1389225600000.0,2014-01-08 16:00:00,70.17171478271484,55.3670768737793
185,1389229200000.0,2014-01-08 17:00:00,69.36653900146484,54.510009765625
186,1389232800000.0,2014-01-08 18:00:00,69.70714569091797,52.60921096801758
187,1389236400000.0,2014-01-08 19:00:00,74.15760040283203,52.61154556274414
188,1389240000000.0,2014-01-08 20:00:00,74.15852355957031,51.98772048950195
189,1389243600000.0,2014-01-08 21:00:00,74.35433959960938,51.17417907714844
190,1389247200000.0,2014-01-08 22:00:00,72.43643951416016,50.339298248291016
191,1389250800000.0,2014-01-08 23:00:00,73.02262115478516,49.934791564941406
192,1389254400000.0,2014-01-09 00:00:00,68.89012908935547,49.733455657958984
193,1389258000000.0,2014-01-09 01:00:00,69.09339141845703,49.534786224365234
194,1389261600000.0,2014-01-09 02:00:00,69.29193115234375,49.534786224365234
195,1389265200000.0,2014-01-09 03:00:00,69.09187316894531,49.327632904052734
196,1389268800000.0,2014-01-09 04:00:00,68.8931655883789,49.321990966796875
197,1389272400000.0,2014-01-09 05:00:00,68.49246978759766,49.31459045410156
198,1389276000000.0,2014-01-09 06:00:00,70.327880859375,49.92620849609375
199,1389279600000.0,2014-01-09 07:00:00,70.35836029052734,51.572261810302734
200,1389283200000.0,2014-01-09 08:00:00,70.1184310913086,51.584228515625
201,1389286800000.0,2014-01-09 09:00:00,70.24920654296875,53.0262451171875
202,1389290400000.0,2014-01-09 10:00:00,73.04963684082031,55.660980224609375
203,1389294000000.0,2014-01-09 11:00:00,71.30252075195312,57.17255783081055
204,1389297600000.0,2014-01-09 12:00:00,71.4551010131836,58.19701385498047
205,1389301200000.0,2014-01-09 13:00:00,71.01679992675781,59.7102165222168
206,1389304800000.0,2014-01-09 14:00:00,71.65363311767578,59.830787658691406
207,1389308400000.0,2014-01-09 15:00:00,69.86690521240234,59.111392974853516
208,1389312000000.0,2014-01-09 16:00:00,70.97560119628906,58.0051155090332
209,1389315600000.0,2014-01-09 17:00:00,70.64842987060547,55.16030502319336
210,1389319200000.0,2014-01-09 18:00:00,72.32808685302734,54.33079528808594
211,1389322800000.0,2014-01-09 19:00:00,72.65058898925781,54.121646881103516
212,1389326400000.0,2014-01-09 20:00:00,73.94074249267578,53.91170883178711
213,1389330000000.0,2014-01-09 21:00:00,72.9947738647461,52.66595458984375
214,1389333600000.0,2014-01-09 22:00:00,72.20629119873047,52.24658966064453
215,1389337200000.0,2014-01-09 23:00:00,71.588623046875,51.84451675415039
216,1389340800000.0,2014-01-10 00:00:00,69.21455383300781,49.96929168701172
217,1389344400000.0,2014-01-10 01:00:00,68.80892944335938,49.14975357055664
218,1389348000000.0,2014-01-10 02:00:00,68.80892944335938,48.336631774902344
219,1389351600000.0,2014-01-10 03:00:00,68.40913391113281,48.136234283447266
220,1389355200000.0,2014-01-10 04:00:00,68.40658569335938,47.51476287841797
221,1389358800000.0,2014-01-10 05:00:00,68.2080307006836,47.30458068847656
222,1389362400000.0,2014-01-10 06:00:00,70.278076171875,47.10594940185547
223,1389366000000.0,2014-01-10 07:00:00,71.54914855957031,48.54346466064453
224,1389369600000.0,2014-01-10 08:00:00,72.87535858154297,48.49262619018555
225,1389373200000.0,2014-01-10 09:00:00,72.10362243652344,51.537696838378906
226,1389376800000.0,2014-01-10 10:00:00,70.16177368164062,53.37648391723633
227,1389380400000.0,2014-01-10 11:00:00,71.71438598632812,56.4768180847168
228,1389384000000.0,2014-01-10 12:00:00,72.11832427978516,57.9106330871582
229,1389387600000.0,2014-01-10 13:00:00,71.86570739746094,58.55897521972656
230,1389391200000.0,2014-01-10 14:00:00,71.40140533447266,58.86867904663086
231,1389394800000.0,2014-01-10 15:00:00,69.9301986694336,59.72209930419922
232,1389398400000.0,2014-01-10 16:00:00,69.18244171142578,58.898712158203125
233,1389402000000.0,2014-01-10 17:00:00,70.45809936523438,55.833038330078125
234,1389405600000.0,2014-01-10 18:00:00,73.24182891845703,53.32697296142578
235,1389409200000.0,2014-01-10 19:00:00,71.052490234375,52.483123779296875
236,1389412800000.0,2014-01-10 20:00:00,72.84112548828125,51.14872360229492
237,1389416400000.0,2014-01-10 21:00:00,72.45584106445312,50.538856506347656
